scene,method,mult,frame,psnr,ssim,gpsnr,flicker,rays,ms,steps
bunker,PTDZN,0.35,134,34.3554,0.87288,32.9109,0.000405,58090,68.500,1896427
bunker,PTDZN,0.35,135,34.3603,0.87297,32.9133,0.000390,58939,68.776,1917137
bunker,PTDZN,0.35,136,34.3665,0.87317,32.9201,0.000393,57598,69.501,1885029
bunker,PTDZN,0.35,137,34.3728,0.87320,32.9247,0.000408,59109,72.064,1921450
bunker,PTDZN,0.35,138,34.3731,0.87320,32.9245,0.000415,58441,70.569,1903240
bunker,PTDZN,0.35,139,34.3861,0.87330,32.9260,0.000420,58206,68.129,1889988
bunker,PTDZN,0.35,140,34.3883,0.87328,32.9249,0.000376,58213,68.959,1895985
bunker,PTDZN,0.35,141,34.3909,0.87338,32.9274,0.000379,57867,68.352,1883719
bunker,PTDZN,0.35,142,34.3918,0.87350,32.9316,0.000374,58581,69.463,1900418
bunker,PTDZN,0.35,143,34.3962,0.87353,32.9299,0.000392,58265,75.729,1896228
bunker,PTDZN,0.35,144,34.4024,0.87358,32.9331,0.000402,57575,70.017,1872083
bunker,PTDZN,0.35,145,34.4083,0.87367,32.9366,0.000369,57797,71.223,1879694
bunker,PTDZN,0.35,146,34.4022,0.87359,32.9347,0.000372,58599,68.822,1913570
bunker,PTDZN,0.35,147,34.4107,0.87372,32.9387,0.000339,58391,75.920,1899616
bunker,PTDZN,0.35,148,34.4191,0.87393,32.9427,0.000354,58238,78.319,1895267
bunker,PTDZN,0.35,149,34.4274,0.87393,32.9443,0.000366,59401,75.835,1927247
bunker,PTDZO,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,79.236,1407572
bunker,PTDZO,0.35,1,23.5266,0.62921,26.1019,0.033718,58277,83.815,1420197
bunker,PTDZO,0.35,2,24.9025,0.67120,26.8808,0.020762,57978,80.713,1409091
bunker,PTDZO,0.35,3,25.8533,0.69630,27.8057,0.015637,57720,70.172,1405070
bunker,PTDZO,0.35,4,26.5350,0.71495,28.2439,0.011974,57842,69.417,1401037
bunker,PTDZO,0.35,5,26.7545,0.72413,28.5310,0.010770,57649,69.403,1398182
bunker,PTDZO,0.35,6,27.2008,0.74059,28.9553,0.008777,57527,69.985,1400205
bunker,PTDZO,0.35,7,27.8688,0.75360,29.3057,0.007824,58271,71.662,1415972
bunker,PTDZO,0.35,8,28.4679,0.76514,29.5961,0.006796,58053,75.450,1411357
bunker,PTDZO,0.35,9,28.9336,0.77533,29.8631,0.005512,58269,76.011,1409881
bunker,PTDZO,0.35,10,29.2742,0.78215,30.0431,0.004957,59808,108.050,1447786
bunker,PTDZO,0.35,11,29.5926,0.78818,30.3240,0.004748,59522,71.253,1448082
bunker,PTDZO,0.35,12,30.0086,0.79463,30.5630,0.004465,57880,68.898,1403239
bunker,PTDZO,0.35,13,30.2697,0.79989,30.7438,0.004108,57802,69.727,1404824
bunker,PTDZO,0.35,14,30.5077,0.80346,30.8808,0.003748,57744,74.050,1404825
bunker,PTDZO,0.35,15,30.6436,0.80723,30.9580,0.003527,58519,107.695,1425943
bunker,PTDZO,0.35,16,30.8166,0.81145,31.0835,0.003199,57966,82.921,1404107
bunker,PTDZO,0.35,17,30.9812,0.81558,31.2105,0.003086,57958,71.672,1413775
bunker,PTDZO,0.35,18,31.0723,0.81721,31.2860,0.003044,58821,73.679,1434033
bunker,PTDZO,0.35,19,31.2480,0.81967,31.3506,0.002887,58155,76.752,1412393
bunker,PTDZO,0.35,20,31.3876,0.82218,31.4425,0.002535,58278,69.713,1416877
bunker,PTDZO,0.35,21,31.4981,0.82475,31.5248,0.002579,57211,71.008,1387962
bunker,PTDZO,0.35,22,31.5949,0.82653,31.5777,0.002456,57703,81.857,1389529
bunker,PTDZO,0.35,23,31.6990,0.82853,31.6227,0.002357,58333,70.614,1420988
bunker,PTDZO,0.35,24,31.7778,0.82970,31.6649,0.002189,58518,70.319,1417655
bunker,PTDZO,0.35,25,31.9180,0.83189,31.7280,0.002040,58351,71.736,1414068
bunker,PTDZO,0.35,26,32.0184,0.83343,31.7774,0.002097,57644,76.518,1398229
bunker,PTDZO,0.35,27,32.1183,0.83594,31.8561,0.001945,59385,69.792,1447193
bunker,PTDZO,0.35,28,32.1767,0.83747,31.8904,0.001829,58682,71.101,1425956
bunker,PTDZO,0.35,29,32.2548,0.83851,31.9302,0.001869,58633,69.739,1419705
bunker,PTDZO,0.35,30,32.3740,0.84026,31.9810,0.001820,57543,69.426,1397305
bunker,PTDZO,0.35,31,32.4342,0.84115,32.0186,0.001793,57777,73.967,1405249
bunker,PTDZO,0.35,32,32.5044,0.84261,32.0528,0.001684,58354,71.245,1418052
bunker,PTDZO,0.35,33,32.5407,0.84352,32.0772,0.001656,58207,96.088,1409114
bunker,PTDZO,0.35,34,32.5808,0.84434,32.1014,0.001590,57654,79.921,1402882
bunker,PTDZO,0.35,35,32.6903,0.84558,32.1410,0.001749,58509,73.055,1419471
bunker,PTDZO,0.35,36,32.7221,0.84631,32.1648,0.001528,58430,70.212,1423209
bunker,PTDZO,0.35,37,32.8234,0.84784,32.2092,0.001483,58236,73.046,1415211
bunker,PTDZO,0.35,38,32.8549,0.84885,32.2334,0.001374,58524,80.040,1420732
bunker,PTDZO,0.35,39,32.9064,0.84919,32.2452,0.001391,57781,69.569,1399313
bunker,PTDZO,0.35,40,32.9294,0.85012,32.2688,0.001292,57955,69.654,1403060
bunker,PTDZO,0.35,41,32.9618,0.85093,32.2883,0.001370,59276,72.060,1438778
bunker,PTDZO,0.35,42,32.9693,0.85132,32.3006,0.001306,58430,71.683,1416044
bunker,PTDZO,0.35,43,33.0308,0.85193,32.3157,0.001248,57850,78.510,1412742
bunker,PTDZO,0.35,44,33.1068,0.85297,32.3502,0.001346,58659,71.288,1424189
bunker,PTDZO,0.35,45,33.1410,0.85349,32.3670,0.001289,58489,71.187,1412612
bunker,PTDZO,0.35,46,33.1829,0.85454,32.3989,0.001189,58043,72.099,1414561
bunker,PTDZO,0.35,47,33.2414,0.85466,32.4049,0.001204,57690,69.524,1402808
bunker,PTDZO,0.35,48,33.2747,0.85495,32.4099,0.001116,57990,70.534,1413413
bunker,PTDZO,0.35,49,33.3189,0.85537,32.4150,0.001056,58534,71.624,1422658
bunker,PTDZO,0.35,50,33.3420,0.85548,32.4161,0.001160,58220,74.862,1416312
bunker,PTDZO,0.35,51,33.3821,0.85638,32.4357,0.001077,57626,69.228,1401557
bunker,PTDZO,0.35,52,33.4060,0.85691,32.4547,0.001054,57859,79.120,1401930
bunker,PTDZO,0.35,53,33.4266,0.85717,32.4646,0.001053,58220,73.961,1411984
bunker,PTDZO,0.35,54,33.4346,0.85734,32.4734,0.001105,59414,77.798,1439918
bunker,PTDZO,0.35,55,33.4679,0.85796,32.4950,0.000938,58725,80.202,1420289
bunker,PTDZO,0.35,56,33.4868,0.85818,32.5035,0.000990,56869,69.537,1376074
bunker,PTDZO,0.35,57,33.4984,0.85861,32.5199,0.000894,58781,72.170,1422363
bunker,PTDZO,0.35,58,33.5250,0.85901,32.5315,0.000895,58054,75.906,1407218
bunker,PTDZO,0.35,59,33.5453,0.85961,32.5528,0.000885,58592,74.792,1418303
bunker,PTDZO,0.35,60,33.5391,0.85961,32.5529,0.000928,58516,73.772,1420079
bunker,PTDZO,0.35,61,33.5657,0.86001,32.5583,0.000915,57428,70.042,1396798
bunker,PTDZO,0.35,62,33.6158,0.86018,32.5708,0.000928,58171,69.605,1413916
bunker,PTDZO,0.35,63,33.6334,0.86038,32.5817,0.000881,58495,70.828,1423353
bunker,PTDZO,0.35,64,33.6401,0.86067,32.5912,0.000814,57955,78.819,1407170
bunker,PTDZO,0.35,65,33.6780,0.86119,32.5997,0.000830,58123,72.683,1414416
bunker,PTDZO,0.35,66,33.6928,0.86140,32.6025,0.000835,58124,69.404,1410489
bunker,PTDZO,0.35,67,33.7118,0.86140,32.6051,0.000865,58256,68.071,1420992
bunker,PTDZO,0.35,68,33.7416,0.86209,32.6144,0.000793,57561,69.403,1397070
bunker,PTDZO,0.35,69,33.7526,0.86235,32.6250,0.000781,58389,80.717,1415307
bunker,PTDZO,0.35,70,33.7737,0.86288,32.6384,0.000818,58275,83.339,1413930
bunker,PTDZO,0.35,71,33.7837,0.86318,32.6472,0.000785,57974,69.290,1405139
bunker,PTDZO,0.35,72,33.7852,0.86341,32.6565,0.000690,57933,70.011,1402930
bunker,PTDZO,0.35,73,33.7910,0.86383,32.6628,0.000759,58054,70.841,1404273
bunker,PTDZO,0.35,74,33.7730,0.86375,32.6631,0.000743,57530,68.278,1394572
bunker,PTDZO,0.35,75,33.8001,0.86438,32.6819,0.000751,58874,82.026,1428305
bunker,PTDZO,0.35,76,33.7972,0.86465,32.6873,0.000754,58096,73.515,1411789
bunker,PTDZO,0.35,77,33.8184,0.86497,32.6957,0.000743,58205,69.203,1416560
bunker,PTDZO,0.35,78,33.8418,0.86515,32.7010,0.000710,58526,71.728,1412774
bunker,PTDZO,0.35,79,33.8475,0.86516,32.7061,0.000714,58815,78.335,1430948
bunker,PTDZO,0.35,80,33.8434,0.86513,32.7105,0.000710,57768,69.963,1401893
bunker,PTDZO,0.35,81,33.8580,0.86533,32.7181,0.000699,57995,74.477,1413355
bunker,PTDZO,0.35,82,33.9000,0.86566,32.7278,0.000757,57969,74.111,1407801
bunker,PTDZO,0.35,83,33.9295,0.86597,32.7386,0.000664,57281,68.947,1396107
bunker,PTDZO,0.35,84,33.9696,0.86612,32.7425,0.000749,58440,74.348,1425095
bunker,PTDZO,0.35,85,33.9965,0.86648,32.7540,0.000663,57768,69.295,1405833
bunker,PTDZO,0.35,86,33.9977,0.86658,32.7567,0.000611,58370,76.014,1408003
bunker,PTDZO,0.35,87,34.0112,0.86661,32.7586,0.000677,57601,69.536,1390862
bunker,PTDZO,0.35,88,34.0106,0.86685,32.7639,0.000586,57686,68.943,1397035
bunker,PTDZO,0.35,89,34.0120,0.86694,32.7658,0.000663,58546,70.751,1411682
bunker,PTDZO,0.35,90,34.0126,0.86706,32.7691,0.000599,59182,69.276,1434862
bunker,PTDZO,0.35,91,34.0321,0.86727,32.7734,0.000634,57987,76.219,1408552
bunker,PTDZO,0.35,92,34.0376,0.86732,32.7754,0.000630,57774,70.855,1401694
bunker,PTDZO,0.35,93,34.0499,0.86759,32.7820,0.000573,58047,69.507,1403783
bunker,PTDZO,0.35,94,34.0795,0.86771,32.7858,0.000619,58136,102.189,1412268
bunker,PTDZO,0.35,95,34.0882,0.86778,32.7890,0.000592,58400,88.814,1421154
bunker,PTDZO,0.35,96,34.0971,0.86782,32.7891,0.000565,57404,122.709,1400769
bunker,PTDZO,0.35,97,34.1251,0.86805,32.7968,0.000602,57487,88.199,1391904
bunker,PTDZO,0.35,98,34.1643,0.86830,32.8020,0.000611,58790,91.021,1430480
bunker,PTDZO,0.35,99,34.1787,0.86857,32.8100,0.000552,58557,89.590,1418090
bunker,PTDZO,0.35,100,34.1790,0.86863,32.8105,0.000605,58324,81.707,1416446
bunker,PTDZO,0.35,101,34.1718,0.86865,32.8123,0.000526,58167,74.959,1409974
bunker,PTDZO,0.35,102,34.1764,0.86876,32.8158,0.000557,59303,82.916,1437895
bunker,PTDZO,0.35,103,34.1799,0.86890,32.8202,0.000551,58064,83.347,1405745
bunker,PTDZO,0.35,104,34.1866,0.86897,32.8255,0.000531,58389,92.325,1410823
bunker,PTDZO,0.35,105,34.1870,0.86902,32.8267,0.000500,58623,100.908,1420368
bunker,PTDZO,0.35,106,34.1814,0.86908,32.8295,0.000530,58243,85.639,1417158
bunker,PTDZO,0.35,107,34.1832,0.86921,32.8370,0.000506,58989,92.501,1430547
bunker,PTDZO,0.35,108,34.1809,0.86931,32.8398,0.000536,58187,83.995,1413913
bunker,PTDZO,0.35,109,34.1894,0.86968,32.8486,0.000486,58948,97.275,1430665
bunker,PTDZO,0.35,110,34.2031,0.86994,32.8538,0.000472,57910,75.629,1408666
bunker,PTDZO,0.35,111,34.2134,0.87011,32.8584,0.000476,57277,70.219,1390699
bunker,PTDZO,0.35,112,34.2257,0.87023,32.8594,0.000509,57926,83.563,1404981
bunker,PTDZO,0.35,113,34.2480,0.87037,32.8634,0.000521,58875,77.887,1427107
bunker,PTDZO,0.35,114,34.2761,0.87052,32.8659,0.000525,57713,92.782,1401267
bunker,PTDZO,0.35,115,34.2919,0.87059,32.8667,0.000506,57981,90.446,1408140
bunker,PTDZO,0.35,116,34.3127,0.87073,32.8708,0.000495,59442,73.985,1448584
bunker,PTDZO,0.35,117,34.3106,0.87077,32.8705,0.000454,57759,69.477,1398237
bunker,PTDZO,0.35,118,34.3202,0.87102,32.8781,0.000488,58152,75.216,1405163
bunker,PTDZO,0.35,119,34.3246,0.87113,32.8815,0.000466,57664,70.594,1397906
bunker,PTDZO,0.35,120,34.3401,0.87120,32.8859,0.000483,58388,76.817,1416168
bunker,PTDZO,0.35,121,34.3392,0.87135,32.8897,0.000427,58501,68.850,1425411
bunker,PTDZO,0.35,122,34.3368,0.87143,32.8891,0.000488,59222,72.619,1437339
bunker,PTDZO,0.35,123,34.3430,0.87146,32.8929,0.000424,58257,69.231,1409406
bunker,PTDZO,0.35,124,34.3394,0.87162,32.8968,0.000461,58256,69.674,1411020
bunker,PTDZO,0.35,125,34.3315,0.87160,32.8961,0.000423,58039,74.326,1404940
bunker,PTDZO,0.35,126,34.3413,0.87157,32.8952,0.000450,57762,84.505,1408944
bunker,PTDZO,0.35,127,34.3486,0.87159,32.8986,0.000440,58616,91.541,1426066
bunker,PTDZO,0.35,128,34.3618,0.87164,32.9027,0.000457,58289,87.171,1416294
bunker,PTDZO,0.35,129,34.3780,0.87182,32.9078,0.000429,58703,99.262,1426794
bunker,PTDZO,0.35,130,34.3961,0.87183,32.9104,0.000456,58857,84.435,1436580
bunker,PTDZO,0.35,131,34.4132,0.87186,32.9118,0.000448,59213,77.454,1440764
bunker,PTDZO,0.35,132,34.4296,0.87198,32.9143,0.000458,57716,87.686,1397999
bunker,PTDZO,0.35,133,34.4369,0.87212,32.9195,0.000420,57742,78.249,1394188
bunker,PTDZO,0.35,134,34.4387,0.87216,32.9204,0.000423,57967,81.856,1409557
bunker,PTDZO,0.35,135,34.4280,0.87217,32.9193,0.000391,58971,70.720,1430903
bunker,PTDZO,0.35,136,34.4294,0.87225,32.9232,0.000387,57624,68.208,1396185
bunker,PTDZO,0.35,137,34.4480,0.87248,32.9295,0.000431,59145,74.631,1432598
bunker,PTDZO,0.35,138,34.4489,0.87257,32.9323,0.000426,58511,77.820,1417652
bunker,PTDZO,0.35,139,34.4512,0.87266,32.9341,0.000405,58259,70.284,1412868
bunker,PTDZO,0.35,140,34.4525,0.87265,32.9361,0.000419,58288,78.883,1417434
bunker,PTDZO,0.35,141,34.4596,0.87265,32.9365,0.000416,57796,70.594,1411180
bunker,PTDZO,0.35,142,34.4622,0.87273,32.9428,0.000383,58315,70.228,1418055
bunker,PTDZO,0.35,143,34.4581,0.87268,32.9402,0.000376,58289,69.257,1411629
bunker,PTDZO,0.35,144,34.4640,0.87276,32.9440,0.000385,57305,81.998,1392922
bunker,PTDZO,0.35,145,34.4723,0.87269,32.9401,0.000396,57881,72.562,1406716
bunker,PTDZO,0.35,146,34.4629,0.87274,32.9417,0.000371,58668,72.654,1430038
bunker,PTDZO,0.35,147,34.4841,0.87298,32.9479,0.000384,58375,71.139,1415851
bunker,PTDZO,0.35,148,34.4933,0.87323,32.9548,0.000395,58296,76.880,1413140
bunker,PTDZO,0.35,149,34.5159,0.87331,32.9573,0.000383,59266,75.406,1434428
bunker,PTDZP,0.35,0,21.1836,0.56896,25.0955,0.000000,57871,81.458,1885172
bunker,PTDZP,0.35,1,23.5266,0.62921,26.1019,0.033718,58277,69.397,1903075
bunker,PTDZP,0.35,2,24.9025,0.67120,26.8808,0.020762,57978,73.856,1887554
bunker,PTDZP,0.35,3,25.8471,0.69639,27.7562,0.015150,57711,76.229,1880687
bunker,PTDZP,0.35,4,26.5776,0.71668,28.2328,0.011757,57777,73.991,1875143
bunker,PTDZP,0.35,5,26.8016,0.72538,28.5259,0.010594,57593,74.293,1872804
bunker,PTDZP,0.35,6,27.3606,0.74264,28.9898,0.008542,57509,85.756,1871712
bunker,PTDZP,0.35,7,27.9370,0.75454,29.3274,0.007916,58267,83.145,1893823
bunker,PTDZP,0.35,8,28.5385,0.76616,29.6055,0.006774,58064,82.120,1891367
bunker,PTDZP,0.35,9,28.9878,0.77621,29.8772,0.005575,58315,80.775,1894312
bunker,PTDZP,0.35,10,29.3517,0.78366,30.0739,0.004967,59795,80.111,1940639
bunker,PTDZP,0.35,11,29.6808,0.78961,30.3380,0.004822,59546,79.955,1938693
bunker,PTDZP,0.35,12,30.0651,0.79559,30.5672,0.004448,57881,69.218,1886283
bunker,PTDZP,0.35,13,30.3249,0.80087,30.7493,0.004070,57811,79.041,1875411
bunker,PTDZP,0.35,14,30.5673,0.80428,30.8820,0.003830,57761,74.320,1883709
bunker,PTDZP,0.35,15,30.7146,0.80771,30.9779,0.003571,58511,76.292,1910067
bunker,PTDZP,0.35,16,30.8937,0.81224,31.1084,0.003233,57964,89.402,1884663
bunker,PTDZP,0.35,17,31.0510,0.81635,31.2376,0.003082,57943,71.368,1896401
bunker,PTDZP,0.35,18,31.1625,0.81816,31.3160,0.003074,58825,76.041,1920466
bunker,PTDZP,0.35,19,31.3255,0.82073,31.3810,0.002865,58150,79.100,1896726
bunker,PTDZP,0.35,20,31.4712,0.82326,31.4825,0.002537,58289,74.692,1901276
bunker,PTDZP,0.35,21,31.5725,0.82574,31.5594,0.002592,57215,71.886,1860646
bunker,PTDZP,0.35,22,31.6580,0.82730,31.6120,0.002465,57730,68.276,1866901
bunker,PTDZP,0.35,23,31.7582,0.82913,31.6496,0.002351,58327,67.695,1905800
bunker,PTDZP,0.35,24,31.8177,0.83022,31.6896,0.002213,58539,68.164,1900827
bunker,PTDZP,0.35,25,31.9486,0.83234,31.7481,0.001988,58397,68.643,1894623
bunker,PTDZP,0.35,26,32.0366,0.83359,31.7954,0.002069,57650,79.473,1875439
bunker,PTDZP,0.35,27,32.1532,0.83624,31.8761,0.001974,59386,75.177,1939266
bunker,PTDZP,0.35,28,32.2055,0.83770,31.9095,0.001801,58667,73.945,1907438
bunker,PTDZP,0.35,29,32.2909,0.83855,31.9479,0.001870,58621,75.997,1902868
bunker,PTDZP,0.35,30,32.4043,0.84046,31.9981,0.001829,57505,74.358,1874085
bunker,PTDZP,0.35,31,32.4589,0.84121,32.0279,0.001793,57790,68.447,1885248
bunker,PTDZP,0.35,32,32.5326,0.84254,32.0614,0.001692,58343,74.384,1899289
bunker,PTDZP,0.35,33,32.5840,0.84348,32.0837,0.001678,58210,69.616,1895028
bunker,PTDZP,0.35,34,32.6232,0.84422,32.1050,0.001581,57662,67.778,1882624
bunker,PTDZP,0.35,35,32.7099,0.84526,32.1383,0.001714,58519,67.886,1906355
bunker,PTDZP,0.35,36,32.7470,0.84613,32.1644,0.001513,58409,70.907,1904282
bunker,PTDZP,0.35,37,32.8423,0.84741,32.2068,0.001481,58238,68.795,1898551
bunker,PTDZP,0.35,38,32.8717,0.84855,32.2355,0.001403,58537,74.324,1906516
bunker,PTDZP,0.35,39,32.9202,0.84900,32.2483,0.001391,57780,72.390,1877108
bunker,PTDZP,0.35,40,32.9569,0.84982,32.2705,0.001299,57950,71.010,1881942
bunker,PTDZP,0.35,41,32.9906,0.85050,32.2875,0.001389,59263,68.710,1927433
bunker,PTDZP,0.35,42,32.9986,0.85107,32.3018,0.001307,58443,69.433,1899685
bunker,PTDZP,0.35,43,33.0647,0.85181,32.3182,0.001246,57863,76.812,1892585
bunker,PTDZP,0.35,44,33.1448,0.85294,32.3547,0.001339,58654,76.166,1908302
bunker,PTDZP,0.35,45,33.1845,0.85367,32.3758,0.001304,58498,68.464,1895877
bunker,PTDZP,0.35,46,33.2346,0.85466,32.4060,0.001206,58074,69.309,1892250
bunker,PTDZP,0.35,47,33.2891,0.85482,32.4123,0.001202,57676,85.794,1877388
bunker,PTDZP,0.35,48,33.3232,0.85516,32.4185,0.001113,58031,70.516,1890652
bunker,PTDZP,0.35,49,33.3723,0.85564,32.4250,0.001080,58538,77.357,1909514
bunker,PTDZP,0.35,50,33.3980,0.85584,32.4261,0.001159,58243,85.525,1899631
bunker,PTDZP,0.35,51,33.4326,0.85659,32.4421,0.001077,57638,83.174,1879588
bunker,PTDZP,0.35,52,33.4647,0.85711,32.4608,0.001049,57877,81.118,1882467
bunker,PTDZP,0.35,53,33.4809,0.85739,32.4716,0.001040,58215,81.828,1894359
bunker,PTDZP,0.35,54,33.4812,0.85738,32.4757,0.001096,59413,80.402,1932510
bunker,PTDZP,0.35,55,33.5163,0.85804,32.4978,0.000938,58705,79.828,1907202
bunker,PTDZP,0.35,56,33.5447,0.85841,32.5122,0.001012,56871,74.477,1841372
bunker,PTDZP,0.35,57,33.5490,0.85876,32.5274,0.000902,58792,93.676,1910272
bunker,PTDZP,0.35,58,33.5810,0.85934,32.5420,0.000893,58071,68.958,1887458
bunker,PTDZP,0.35,59,33.6027,0.86004,32.5663,0.000885,58603,69.976,1905143
bunker,PTDZP,0.35,60,33.5938,0.86010,32.5703,0.000948,58495,71.500,1899231
bunker,PTDZP,0.35,61,33.6198,0.86050,32.5768,0.000897,57442,68.237,1873369
bunker,PTDZP,0.35,62,33.6600,0.86057,32.5853,0.000915,58167,69.222,1895197
bunker,PTDZP,0.35,63,33.6785,0.86080,32.5973,0.000874,58482,67.483,1905253
bunker,PTDZP,0.35,64,33.6850,0.86100,32.6029,0.000819,57954,67.639,1887819
bunker,PTDZP,0.35,65,33.7206,0.86144,32.6102,0.000821,58121,67.942,1899974
bunker,PTDZP,0.35,66,33.7386,0.86169,32.6151,0.000828,58141,68.987,1895697
bunker,PTDZP,0.35,67,33.7578,0.86180,32.6183,0.000858,58270,67.395,1902673
bunker,PTDZP,0.35,68,33.7872,0.86244,32.6277,0.000795,57572,80.229,1867973
bunker,PTDZP,0.35,69,33.7971,0.86273,32.6378,0.000777,58389,69.840,1896125
bunker,PTDZP,0.35,70,33.8207,0.86319,32.6495,0.000819,58286,66.712,1894718
bunker,PTDZP,0.35,71,33.8344,0.86348,32.6574,0.000777,57995,69.041,1885640
bunker,PTDZP,0.35,72,33.8341,0.86375,32.6668,0.000691,57943,67.545,1882906
bunker,PTDZP,0.35,73,33.8374,0.86409,32.6716,0.000771,58056,69.119,1886678
bunker,PTDZP,0.35,74,33.8179,0.86398,32.6707,0.000738,57530,68.148,1865197
bunker,PTDZP,0.35,75,33.8470,0.86451,32.6878,0.000752,58855,70.602,1915254
bunker,PTDZP,0.35,76,33.8430,0.86480,32.6934,0.000755,58085,68.164,1894427
bunker,PTDZP,0.35,77,33.8628,0.86509,32.7022,0.000736,58187,67.694,1902168
bunker,PTDZP,0.35,78,33.8883,0.86533,32.7085,0.000716,58511,67.452,1893168
bunker,PTDZP,0.35,79,33.8868,0.86536,32.7133,0.000707,58811,83.219,1917986
bunker,PTDZP,0.35,80,33.8943,0.86539,32.7201,0.000718,57749,67.303,1877421
bunker,PTDZP,0.35,81,33.9101,0.86565,32.7284,0.000695,57989,80.322,1894102
bunker,PTDZP,0.35,82,33.9396,0.86591,32.7353,0.000748,57964,72.308,1886419
bunker,PTDZP,0.35,83,33.9707,0.86623,32.7460,0.000670,57289,68.163,1871636
bunker,PTDZP,0.35,84,34.0074,0.86640,32.7506,0.000747,58447,68.096,1906335
bunker,PTDZP,0.35,85,34.0302,0.86672,32.7617,0.000671,57762,90.550,1883120
bunker,PTDZP,0.35,86,34.0342,0.86687,32.7656,0.000610,58382,101.915,1891702
bunker,PTDZP,0.35,87,34.0483,0.86699,32.7690,0.000670,57612,74.463,1864815
bunker,PTDZP,0.35,88,34.0464,0.86722,32.7748,0.000574,57680,67.579,1875140
bunker,PTDZP,0.35,89,34.0460,0.86733,32.7762,0.000665,58546,83.488,1895236
bunker,PTDZP,0.35,90,34.0477,0.86745,32.7791,0.000600,59189,74.907,1925485
bunker,PTDZP,0.35,91,34.0630,0.86768,32.7843,0.000632,57994,71.843,1889419
bunker,PTDZP,0.35,92,34.0688,0.86768,32.7845,0.000637,57786,76.470,1880172
bunker,PTDZP,0.35,93,34.0770,0.86793,32.7917,0.000576,58035,68.106,1882611
bunker,PTDZP,0.35,94,34.1074,0.86813,32.7968,0.000612,58131,70.930,1897069
bunker,PTDZP,0.35,95,34.1106,0.86810,32.7984,0.000598,58387,69.163,1905358
bunker,PTDZP,0.35,96,34.1175,0.86809,32.7971,0.000569,57419,69.063,1877404
bunker,PTDZP,0.35,97,34.1461,0.86834,32.8057,0.000603,57498,70.970,1870406
bunker,PTDZP,0.35,98,34.1854,0.86862,32.8105,0.000605,58807,73.441,1919426
bunker,PTDZP,0.35,99,34.1970,0.86883,32.8172,0.000556,58569,68.064,1909012
bunker,PTDZP,0.35,100,34.2064,0.86890,32.8185,0.000610,58320,96.728,1896276
bunker,PTDZP,0.35,101,34.1993,0.86893,32.8207,0.000529,58189,74.041,1891374
bunker,PTDZP,0.35,102,34.2021,0.86895,32.8221,0.000554,59304,69.652,1926488
bunker,PTDZP,0.35,103,34.2034,0.86909,32.8264,0.000540,58081,68.852,1884100
bunker,PTDZP,0.35,104,34.2091,0.86920,32.8325,0.000535,58406,67.469,1890898
bunker,PTDZP,0.35,105,34.2064,0.86926,32.8340,0.000502,58609,76.529,1907227
bunker,PTDZP,0.35,106,34.2021,0.86928,32.8355,0.000526,58227,96.169,1893925
bunker,PTDZP,0.35,107,34.2012,0.86942,32.8430,0.000502,58971,95.906,1915322
bunker,PTDZP,0.35,108,34.2004,0.86956,32.8464,0.000535,58194,92.879,1891975
bunker,PTDZP,0.35,109,34.2079,0.86988,32.8548,0.000489,58920,73.667,1918650
bunker,PTDZP,0.35,110,34.2192,0.87008,32.8586,0.000469,57905,101.241,1889275
bunker,PTDZP,0.35,111,34.2288,0.87025,32.8628,0.000475,57275,71.949,1866291
bunker,PTDZP,0.35,112,34.2431,0.87044,32.8658,0.000509,57917,72.570,1886818
bunker,PTDZP,0.35,113,34.2645,0.87059,32.8694,0.000525,58884,71.399,1918089
bunker,PTDZP,0.35,114,34.2918,0.87069,32.8715,0.000526,57755,68.790,1879391
bunker,PTDZP,0.35,115,34.3064,0.87071,32.8706,0.000507,58005,68.629,1890768
bunker,PTDZP,0.35,116,34.3264,0.87089,32.8759,0.000492,59452,69.154,1941630
bunker,PTDZP,0.35,117,34.3235,0.87091,32.8759,0.000457,57768,102.835,1873501
bunker,PTDZP,0.35,118,34.3293,0.87112,32.8824,0.000486,58176,71.878,1886234
bunker,PTDZP,0.35,119,34.3308,0.87120,32.8850,0.000469,57653,88.163,1873883
bunker,PTDZP,0.35,120,34.3490,0.87131,32.8902,0.000483,58393,88.572,1899880
bunker,PTDZP,0.35,121,34.3509,0.87147,32.8944,0.000425,58490,81.232,1907952
bunker,PTDZP,0.35,122,34.3490,0.87159,32.8946,0.000488,59226,79.544,1925623
bunker,PTDZP,0.35,123,34.3555,0.87163,32.8989,0.000425,58237,80.756,1887677
bunker,PTDZP,0.35,124,34.3503,0.87172,32.9012,0.000464,58244,83.018,1890649
bunker,PTDZP,0.35,125,34.3447,0.87177,32.9014,0.000426,58033,86.291,1886463
bunker,PTDZP,0.35,126,34.3556,0.87175,32.9011,0.000450,57768,74.398,1888239
bunker,PTDZP,0.35,127,34.3605,0.87177,32.9043,0.000430,58623,69.161,1913073
bunker,PTDZP,0.35,128,34.3722,0.87181,32.9076,0.000454,58303,69.619,1902096
bunker,PTDZP,0.35,129,34.3852,0.87194,32.9101,0.000424,58714,89.005,1912822
bunker,PTDZP,0.35,130,34.4047,0.87200,32.9141,0.000450,58868,68.539,1922945
